geneID	G7F_mean	G7FNSen_mean	G7FSen_mean	G7M_mean	G7MNSen_mean	G7MSen_mean	G7S_mean	G7SNSen_mean	G7SSen_mean	Y7F_mean	Y7FNSen_mean	Y7FSen_mean	Y7M_mean	Y7MNSen_mean	Y7MSen_mean	Y7S_mean	Y7SNSen_mean	Y7SSen_mean	G3F_mean	G3FNSen_mean	G3FSen_mean	G3M_mean	G3MNSen_mean	G3MSen_mean	G3S_mean	G3SNSen_mean	G3SSen_mean	Y3F_mean	Y3FNSen_mean	Y3FSen_mean	Y3M_mean	Y3MNSen_mean	Y3MSen_mean	Y3SNSen_mean	Y3SSen_mean	Y3S_mean
ENSMUSG00000026154	9.374706874694729	12.772967626225466	27.82423211941287	5.671751492912787	11.260086497783613	16.675179970566735	0.0	6.299948111993913	16.657781440196597	17.1645336453355	33.21735923841413	46.924400956643375	23.145139007336997	31.818428926915868	56.03823743239017	1.5008008979717442	16.849629076490732	23.847158757151306	13.015470704584432	35.65097321913077	35.41536035347567	30.243431303939666	26.956592417692196	48.07609476193526	14.046585731466893	20.94459943730603	45.17418605853117	21.242279664223563	26.628339354675003	33.8621519168675	21.526736705392462	31.649925354932833	47.89933344084023	26.170417756425067	48.27266483475137	4.519765134858481
ENSMUSG00000101372	1.4445872381347502	1.111497019247761	0.3715841390028256	0.6999264994419804	0.3307045220644649	0.3649404238922603	1.6248522915796333	0.486327126822734	0.348787174409841	0.7692701978192557	0.3179349626391943	0.3366527452982953	0.5151287267217474	0.1614411414872832	0.0	1.1674098862222944	0.4476243934488759	0.38234735058004	0.7615465913284108	0.3996527492697089	0.2166608376056306	0.3297922889571814	0.0	0.1476222828703496	0.9347594405853272	0.6389164286861347	0.114060433736443	0.5828840912578596	0.3734569665642337	0.3675158810127963	0.3675999486215009	0.0555094473900344	0.2105715415237663	0.5391331924163744	0.318044832673043	1.0400534520310436
ENSMUSG00000026087	22.069027368990664	25.17300515949007	43.72476810281943	16.839861459220497	20.386268693436133	26.00312108366123	20.09914104207437	31.424203447937632	30.086606063702703	25.99799056701907	40.12478759000394	58.1987597336759	20.69146337184783	27.018295518870634	38.08316521516027	20.065174456512633	35.469408892360164	45.124491244635	25.895028198863965	36.678682845709794	38.42184360288147	22.974246137890432	32.07773681642447	34.329907371062205	24.721380848941504	34.97109947733647	32.878456544050735	19.962932849453267	27.788901320193332	33.1286543634591	15.6604061414421	23.192990209216937	32.74209202001987	38.3386122791182	40.46161064061803	11.93497646317307
ENSMUSG00000041763	18.2304420548826	11.950132314500316	12.110389549128	28.941241270532768	17.719509278862933	14.5244259223268	27.617458096440163	16.755259308968167	17.023425468563968	14.836150584802766	12.110484093193133	13.399746637030034	15.640243872994766	14.299676371045768	11.351286751132628	23.09633837899283	16.589375277053833	12.295460809749564	16.50587508089553	11.77396512864948	9.932345858774	16.0025175453023	15.689085591549434	11.423921814616266	17.648549916993368	19.388604756614168	11.8255956255001	12.6356135264612	12.7469349733321	11.02546535987931	15.401941487222098	12.587769482338237	12.3091410010179	21.54958764000933	12.849492062826966	28.8554408133757
ENSMUSG00000025982	112.09508840134	84.47663951065373	55.60532805404037	83.4387079235826	65.1207880821117	51.364687967789166	120.53032772282366	74.6349896184642	59.653099839194304	90.59096386093852	73.77013745983588	54.62219384586786	64.32078146019113	56.9015904930363	44.45283448699559	125.193318550923	90.66908547887444	70.26825627317794	101.05364962408632	59.74547829517153	48.22544212976993	58.4486467160583	64.7357297923765	42.385385679025866	111.26196297857688	61.07844061807386	40.60126671997006	87.34126882979388	63.00864813198459	46.95856386332347	61.85156477153328	74.43497468655876	44.90403209487033	61.191469673114035	50.75354266761797	147.2729767801905
ENSMUSG00000087213	1.5142823	7.601778333333333	4.581615666666667	0.73771665	1.8171695633333331	3.3904573333333334	0.0	2.3115994	4.181199666666667	1.4906153333333334	4.549161333333333	4.164528333333333	3.579181	3.8345860333333337	4.351996666666667	2.1748783333333335	1.2004697999999998	3.5712738666666666	2.1014263333333334	3.809855666666666	4.741631666666667	2.5403656666666667	1.5486928466666663	4.661626	1.4694886666666669	2.751654333333333	5.175574666666667	2.92379	3.230594333333334	3.4345436666666664	7.309335999999999	0.3545913666666667	3.5910496666666667	2.8565989999999997	4.423315333333334	3.0327768
ENSMUSG00000033364	10.742225	6.553053333333334	2.270028866666667	4.002886666666666	3.173988666666667	3.7118836666666666	9.708686333333334	4.201070666666666	5.616802666666666	9.992677	4.6825323333333335	2.9358660000000003	6.326530000000001	3.1198303333333333	1.9746473333333336	11.505868333333332	5.816153333333333	3.768861	10.297343	3.145360333333333	2.336832	3.4011216666666666	2.693964333333333	2.342861	11.627323666666667	8.101061666666666	2.094061	8.238490666666667	3.659329666666667	3.005649333333333	3.213658666666667	2.584019	2.4348766666666664	6.053174333333334	3.772543333333333	19.88203
ENSMUSG00000073616	43.466469999999994	68.45147	120.97071666666666	88.45598333333334	104.46016666666668	163.12466666666668	28.504599999999996	71.77625666666667	147.01477333333335	67.28902333333333	99.67879333333332	113.84003333333334	108.54246666666668	225.67946666666668	243.09283333333337	49.847366666666666	100.29408333333332	117.80566666666668	60.56748	130.43424666666667	99.86182	146.96313333333333	282.06493333333333	234.32926666666663	47.269876666666654	63.90655	243.94269999999997	70.83935000000001	73.88073	102.2523	132.02786666666668	334.7672	193.0384333333333	74.91064333333333	121.4456	39.38409
ENSMUSG00000026365	70.06121666666667	58.384620000000005	14.668507333333332	25.18746333333333	19.75309	18.470856666666663	57.80487	24.830993333333335	10.625572333333333	43.93501333333334	23.316086666666667	12.430039333333331	119.68304333333332	8.810259333333333	16.852243333333334	29.04772	14.40228633333333	5.118649666666666	57.99541333333334	20.13936	17.44059	95.86616666666669	12.733267666666668	12.17271	48.02600666666666	12.362156666666666	7.779637999999999	22.572966666666662	19.6247	11.769109666666663	84.76294	7.708044333333333	8.470287666666666	2.0315173333333334	2.4102983333333334	49.99434
ENSMUSG00000033488	2.375915	3.773476666666666	2.0877735	2.218375	2.7483445	4.480564	0.0	2.984456	6.120501999999999	0.0	4.805202	6.168469333333333	11.43904	3.761791	5.828465066666666	0.0	1.6617876666666669	7.444549666666666	1.50177295	2.7609544666666666	6.487406333333333	4.889587666666666	0.30737093	5.562381299999999	1.03541875	0.9520192333333334	2.130746	0.6040377	3.585937	5.282743	2.8043026666666666	0.5166558666666666	7.509864	1.0494597	3.327555333333333	3.23939
ENSMUSG00000102433	1.26417175	4.7732410000000005	5.320926	0.0	0.0	0.9662131	0.0	0.0	0.0	2.90117475	2.9830203333333336	9.686627333333334	0.94128935	0.0	11.7411305	0.0	0.0	4.119480333333334	5.463867666666666	1.327813	2.6270185	5.878372000000001	0.0	6.743116666666666	0.0	0.0	3.904616666666667	0.0	0.3718425	4.617450333333333	1.4492225	0.0	3.798781	0.0	1.6559504333333332	0.0
ENSMUSG00000034612	0.2582013133333333	1.118146366666667	3.897826666666667	4.422747966666667	1.7352906666666668	6.723967333333333	0.0	2.235192956	2.988965906666667	1.520943	2.0588576666666665	2.4313653333333334	0.68632763	5.1428226666666665	4.845332999999999	0.0	2.6735526666666662	2.610345666666667	0.0	2.365049	2.9320083333333335	3.0326850000000003	7.0667903333333335	3.4797453333333332	1.69111935	0.7388701666666666	4.607515333333333	0.01362247	2.2159937666666667	2.874506333333333	2.1012812333333333	7.822067333333334	4.736510333333333	0.8820271000000001	0.7448739	0.0
ENSMUSG00000071072	59.76533	48.14204333333333	35.52062333333333	58.116733333333336	36.81637	33.522870000000005	75.81897666666667	45.880983333333326	34.42127	30.67141666666667	27.656243333333332	24.201790000000003	42.38609	37.16650666666667	31.65822	45.93073666666667	34.44520666666667	23.17329666666667	42.02822333333334	47.89346666666667	33.18696333333333	44.23399333333333	55.52746	31.6655	48.39236	71.25760666666667	43.706529999999994	44.97119	35.96799	28.571716666666664	51.53432333333333	57.6354	26.241823333333333	67.96562	44.89743333333333	55.647414999999995
ENSMUSG00000009079	29.601413333333337	30.053516666666667	16.543373333333335	39.582600000000006	20.134303333333335	21.79866	72.10853	45.623266666666666	38.09324	25.383930000000003	20.21858333333333	14.926850000000002	25.731903333333335	18.894546666666667	15.66539	51.28432333333333	41.27112666666667	21.944446666666664	29.17891	21.42334	15.060429999999998	24.29974	29.78055	16.795796666666664	50.74588666666667	33.02670333333334	15.403303333333334	23.978493333333333	26.76850333333333	15.181019999999998	22.00515	30.639163333333332	15.882266666666666	42.22177	30.93399	67.784165
ENSMUSG00000020176	8.363447666666666	9.515206666666666	11.94251	0.033525715	1.435138536666667	0.5690023333333333	5.459769333333334	7.377703	12.0902	5.434425666666667	9.922349	15.827089999999998	1.6030559999999998	0.0794514766666666	1.7270559333333335	6.8502089999999995	8.287697333333334	12.509456666666669	5.166748666666666	16.779630666666666	13.328413333333332	0.2818133233333333	0.6549077	8.052545	5.994570333333333	7.595068666666667	18.33334333333333	8.282053	10.635619333333333	12.87929	0.19853417	0.1780382533333333	0.2468867166666667	9.859039333333332	10.147496666666669	4.091722
ENSMUSG00000018572	34.81090666666667	16.63112	8.158704333333334	22.044556666666665	11.264516666666664	11.562863333333333	20.7437	12.26432933333333	10.022874333333334	16.618513333333336	9.797243333333334	10.616711	16.402763333333336	17.92968	14.74206	14.004230000000002	9.669760333333333	7.196096999999999	15.988843333333335	8.015950666666667	6.881481999999999	19.91995	16.853983333333332	11.454416666666669	13.13291	11.379066333333332	12.102646666666669	17.221159999999998	7.585979333333333	5.934223333333333	20.215113333333335	23.048286666666662	11.130836333333333	10.481480333333332	6.951281333333333	15.21531
ENSMUSG00000040483	5.779588	8.526882666666667	19.914233333333332	4.0274540000000005	4.584107333333333	7.857085666666666	0.8062595666666666	2.4443449886666664	3.883604333333333	10.280202	15.055097666666668	30.254806666666667	11.857916666666666	11.478346000000002	22.819403333333337	2.6623875	2.4680839999999997	14.71008	13.00752	11.370696	16.376303333333336	9.033206	8.924394333333334	19.680586666666667	3.807940666666666	3.627236	13.498506666666666	4.112282	10.726277333333334	15.3813	15.464459666666665	16.42819	19.622106666666667	1.394915033333333	3.2257743333333333	1.402517
ENSMUSG00000009185	87.52659333333334	60.00323666666667	386.4727666666667	12.487880666666667	2366.56612	1384.8428333333334	2.876041523333333	26.818933	157.8422523333333	129.57489	115.18467	250.53296666666665	3860.8086666666663	456.1204333333333	7878.220666666667	3.7110199666666666	10.617333666666667	201.07346	158.77810333333332	58.78085333333333	559.9084166666667	14023.713333333331	387.3160003333333	3531.064	16.500784333333332	105.02540666666668	1301.4307333333334	102.26885333333333	27.02458	323.1004	2613.8903333333333	17.710759033333332	1162.1967	5.115864800000001	135.03097233333332	2.9546615000000003
ENSMUSG00000020863	16.972573333333333	14.361966666666667	8.451579666666667	11.245946666666669	11.973416666666669	9.386506666666667	19.33020666666667	20.186983333333337	13.063754	11.451036666666669	10.183624333333334	6.775012	13.206969999999998	17.459203333333335	8.253558666666667	18.52089666666667	20.636976666666666	10.859952666666668	9.895512666666669	12.027343	7.135513333333333	9.974796333333334	18.808376666666668	11.526899666666663	17.30683	14.337746666666668	15.37357	10.445292666666669	8.347679	6.340688333333333	15.855946666666668	25.132636666666667	6.4035866666666665	14.182250000000002	12.527593333333334	21.817175
ENSMUSG00000004040	89.92866666666667	55.11372333333333	25.302066666666665	42.74247333333333	50.36069666666666	35.92482666666667	56.237973333333336	30.872246666666666	26.093196666666667	41.58492666666667	22.45693	20.308733333333333	30.727676666666667	22.819730000000003	19.411443333333334	48.99670666666666	27.45332	21.679183333333334	57.11927666666667	23.95607	20.39549	33.12225333333333	42.13954666666667	18.595136666666665	69.20172666666666	15.59037	16.75442	44.288423333333334	26.18212	21.087643333333332	38.578846666666664	76.52898333333333	17.12942	14.29536	13.238923333333332	81.163195
ENSMUSG00000097487	1.0857012333333331	0.9751384333333334	1.5712558	0.0	0.3176945	0.5329094333333333	0.0	0.27487974	2.782758	0.4482157666666666	2.3985083333333335	1.6739943333333331	0.5249728	0.0	1.7023768333333331	0.93904985	1.6677989333333334	2.6359033333333333	0.5709848333333333	2.924313	2.2748826666666666	0.5164884266666666	0.58008258	1.8541006666666668	1.7839619333333332	1.334723433333333	3.518736666666667	0.96614395	2.0780833333333333	2.1023723333333333	0.5864804766666666	0.0	1.1917368666666666	1.580169733333333	7.284002666666666	0.7796271
ENSMUSG00000075420	0.0	2.9442579999999996	0.7078525	0.0	0.0	0.7784792	0.0	0.0	9.72437845	0.0	0.0	0.46963012	2.3977093000000003	0.0	0.4505803	0.0	0.0	0.0	0.0	0.55037733	0.2122085333333333	0.0	0.0	0.8356064533333333	0.0	0.5614913	9.408722	0.90582805	0.6730028	0.7850246	0.0	0.0	1.1395580666666667	0.0	35.791113333333335	0.0
ENSMUSG00000025135	5.667974999999999	7.267151333333333	11.870380333333337	8.169187999999998	9.872673	11.742247999999998	5.507492666666667	6.3183560000000005	8.661447333333333	14.0724	26.163780000000003	21.037676666666663	10.270821	22.24378333333333	22.91782333333333	7.427219333333333	10.828121	21.501230000000003	9.762048666666669	18.491223333333338	17.614363333333333	10.872147666666669	11.899056333333334	19.07028	6.961925	9.481193666666668	19.26507666666667	9.730114333333333	15.10234	16.1661	9.200993666666667	8.465685	16.090883333333334	9.425931333333333	10.640673666666666	4.6832565
ENSMUSG00000035597	34.117963333333336	24.01104	18.762803333333338	32.223099999999995	19.616356666666668	20.148456666666664	45.87307333333333	40.48433666666667	27.774659999999997	32.08296333333333	26.734409999999997	17.26746	30.972873333333336	18.347506666666664	15.49821666666667	83.36304	43.89689333333333	33.61848666666667	26.016873333333333	16.108877333333336	11.164957333333334	23.882773333333336	18.968913333333333	9.720516666666668	50.46419666666666	27.764436666666665	10.077594	26.929963333333333	21.723386666666663	12.470606666666669	24.891206666666665	20.827883333333332	13.280336666666663	26.402896666666663	24.874893333333336	67.851055
ENSMUSG00000010608	23.07702	20.86416	16.026176666666668	21.24580333333333	23.084736666666668	23.117716666666663	27.59633	26.042403333333336	19.554509999999997	21.915623333333333	15.979593333333332	15.21042	21.64488	20.125433333333337	17.46507	30.825626666666665	23.538066666666666	15.340883333333332	15.85555	13.63999	10.048235333333333	19.52935666666667	26.918576666666667	15.06062	25.33428333333333	16.507386666666665	15.63655	19.667293333333333	12.242176666666666	12.074579666666668	24.555713333333333	29.936246666666666	12.725873333333334	16.119296666666667	14.03118	28.28478
ENSMUSG00000002020	0.0	5.463844666666667	2.336904	0.0	0.0	0.0	0.0	0.0367156669999999	0.5652850666666667	1.27188925	1.9235153333333337	2.4013256666666667	0.0	0.0	0.7379090666666667	0.0	0.0	2.978253	0.0	10.264196	10.424062333333334	0.11701191	0.0	4.130277666666667	0.079516823	0.33586085	4.603915	0.0	6.130128666666667	5.014339666666666	0.01884274	0.0	0.0	0.0	1.1846129666666665	0.0
ENSMUSG00000066363	0.0	8.964952623333334	2.3211942666666667	0.0	1.6993857666666667	1.5437240333333333	0.0	0.0	1.943279	0.0	0.0	1.6192272633333331	0.0	0.0	4.728046	0.0	0.0	0.0	0.0	1.1443735	6.803347666666666	5.9525673333333335	0.0	1.1148207	0.0	0.0	0.9576304666666666	0.0	0.922589	2.6038783333333333	0.0	0.0	0.4254182333333333	0.0	0.0	0.0
ENSMUSG00000021196	41.03164	21.80181333333333	11.040717333333331	52.504079999999995	25.96547	26.641846666666662	39.90430666666666	21.582384	30.780573333333333	40.820726666666665	20.420273333333338	10.736293666666668	21.74325333333333	16.38796333333333	13.460946666666668	31.093716666666666	26.62092	19.312393333333333	41.43745666666667	17.025540333333335	12.139508666666666	20.102516666666663	19.9116	13.914633333333333	31.906256666666664	28.65155333333333	10.357995	30.26259	20.35557	14.175553333333337	21.171850000000003	24.74766	14.393456666666667	21.029413333333338	17.462680000000002	31.411875
ENSMUSG00000018102	78.85343333333333	514.9271666666667	751.0532333333334	85.98073	294.1973	565.3999	43.826640000000005	297.75646666666665	745.2202666666667	89.68418333333334	402.41273333333334	389.4301333333333	254.82319999999996	215.6764333333333	392.9532	19.504659333333333	229.04116666666664	562.255	110.60384333333332	430.67896666666667	463.9218333333333	331.1965333333333	135.96103333333335	401.37353333333334	71.66227	158.23612333333332	400.81463333333335	100.61552333333334	420.1329666666666	412.83183333333335	230.26803333333336	87.73931666666665	252.2302	185.69683333333333	339.7819666666667	44.705973
ENSMUSG00000006717	27.887313333333335	42.01106666666667	49.95802666666666	34.42522666666667	38.018519999999995	68.67738333333334	16.048939	22.25072	68.82118	41.160246666666666	49.59780333333333	65.99826333333333	111.14381666666668	123.94013333333332	146.72777333333332	19.005678666666668	43.67037	61.010693333333336	35.23578333333334	42.67445333333333	49.19784000000001	90.60010333333332	47.42695333333333	78.6302	23.407870000000003	29.03409666666667	55.75017333333333	33.578786666666666	47.94145	45.142623333333326	69.02019	34.13644	96.24322	40.29192666666667	60.906486666666666	16.975524999999998
ENSMUSG00000057762	2.1854896666666668	3.2926629999999997	4.992696333333334	3.788795	3.4003623333333337	3.538612	0.7800676666666666	2.513946	3.514477666666666	4.032635666666667	6.325968333333333	6.055426	1.558559	4.5307553333333335	3.984251	1.2906123333333337	4.401731666666667	5.922317	2.7405406666666665	5.833431	5.133389	1.4150660000000002	1.4852931333333332	3.8099823333333336	2.040419	6.220774333333334	2.854634666666666	3.805878666666667	6.435867666666667	6.609469	1.909749666666667	0.5541804	5.920252333333333	5.707370999999999	5.9058063333333335	1.01412905
ENSMUSG00000021643	1.9099453333333336	14.081445	37.10239	2.1850183333333333	4.210442400000001	4.482801666666666	0.9124605166666666	13.573474	19.66118	11.229414333333333	33.73285333333333	55.19933666666666	2.157315666666667	5.062402333333333	11.121123	1.0487424	21.472606666666668	39.71903	8.330271666666667	24.760943333333337	22.90565	3.2478933333333337	2.174325366666667	12.528744666666668	3.9595726	8.093147666666667	18.929366666666667	12.907783333333334	18.198496666666667	29.49113	4.874796333333333	0.41213025	3.0073303333333334	10.121464333333334	19.20000333333333	1.775331
ENSMUSG00000032745	90.11612666666667	61.33745666666667	59.9044	85.90325333333334	55.30137	49.03052	88.85848666666665	69.30658666666666	53.61994333333333	75.36243	62.64828666666667	49.57223666666667	55.911863333333336	38.585703333333335	39.173836666666666	86.10563666666667	68.5167	63.48959666666667	77.36448333333334	56.62256333333334	44.10409000000001	58.121543333333335	61.107843333333335	39.55776666666667	89.17126666666667	58.47014333333333	38.76064	82.30160333333333	63.419716666666666	47.51339000000001	59.682453333333335	67.73708333333333	38.69433	58.129153333333335	54.262163333333326	91.539515
ENSMUSG00000021807	39.81393333333333	64.47343666666667	90.80907333333334	36.041583333333335	71.164	85.73425333333334	54.302863333333335	89.66199999999999	89.15820000000001	52.66658666666667	95.55034333333332	95.99332333333332	56.17693666666667	88.96386	103.22582	60.98842333333334	87.29114333333332	113.76456333333334	56.00828666666666	124.80563333333332	112.17160333333334	64.17159	61.66658666666666	86.80722666666668	55.25818333333333	95.65359	91.74716666666669	49.79987333333333	114.1391	104.38561333333332	52.51713	61.03992333333334	95.36295333333334	105.0264	120.2867	38.348425
ENSMUSG00000049960	23.33051	47.952986666666675	49.89536	33.60096	37.32676000000001	43.759260000000005	16.160892	34.34571333333333	37.29184333333333	28.443186666666666	78.19512333333334	62.82409333333334	23.278720000000003	52.65492	89.21783	23.74622666666667	54.328210000000006	67.50613666666668	34.64213	93.05919666666668	95.74016333333331	36.38838333333334	30.75451	56.35489333333334	34.443490000000004	85.97313333333334	67.91421000000001	31.60514333333333	77.81183333333333	83.63073333333334	31.731686666666672	25.119093333333335	62.227673333333335	85.70355333333333	98.28269333333331	19.3201465
ENSMUSG00000021917	110.42683333333332	183.24986666666663	308.18059999999997	139.4695	186.34350000000003	241.63123333333337	94.09878666666668	169.58446666666666	209.8116	199.56139999999996	291.51933333333335	311.2092333333333	163.20173333333332	255.68186666666665	291.4549	157.7491	203.58646666666667	329.11786666666666	133.57813333333334	291.1620666666667	277.62553333333335	172.0824	125.76876666666668	246.5377	111.63613333333336	110.11908666666666	223.9917	168.95586666666668	260.1433666666667	284.8530333333333	138.63663333333332	147.3991	245.4678	124.49706666666668	209.71026666666668	113.35905
ENSMUSG00000021967	8.841898333333333	18.483989666666663	21.925573333333332	15.15225	20.047696666666667	15.905870000000002	10.203347	21.575788333333332	18.663556666666665	14.414296666666663	24.370136666666667	27.267173333333332	21.8573	20.051376666666663	33.88497	17.343273333333332	25.128743333333333	24.419756666666668	12.111037333333334	29.76883666666666	27.95902	19.568696666666668	24.92081	25.66425	11.517188	25.231769999999997	36.972296666666665	13.79693	23.6525	24.238253333333333	20.946536666666663	15.855796666666668	25.55825	27.477376666666668	35.778933333333335	12.3689405
ENSMUSG00000021928	5.565008333333334	11.978233666666666	18.69745	4.901304666666667	6.945609	12.070813333333334	1.82246965	2.36402417	6.045368333333333	11.683490666666666	22.662646666666664	32.23252333333333	7.061824000000001	18.73965	25.68254333333333	4.733790666666667	5.028236	24.169480000000004	10.696229333333337	21.86925666666667	19.134326666666663	9.952337	5.084857666666667	22.53685	7.45216	5.197806666666666	18.109116666666665	15.81966	15.8607	23.222306666666668	12.673106666666667	2.880314666666667	17.211723333333335	5.1977546666666665	6.736916666666667	0.9889995
ENSMUSG00000039065	0.8503036	1.4945726666666663	1.9554916666666664	0.5294649966666666	0.5147859333333333	0.6909385666666666	0.454559275	0.7967718333333335	2.3429585	1.0272670333333334	2.0214996666666667	2.3323863333333335	1.2136582	1.2500550666666663	1.731391	1.5190859666666665	1.999131	1.5567525666666666	1.2252862666666668	3.029765333333333	3.997674	1.2994731	0.0	3.5315049999999997	0.8320586666666666	1.5134633333333334	2.727039333333334	0.8912887666666668	2.594348666666667	2.2889073333333334	1.4430274533333336	0.9885526333333332	2.945904	1.3153766666666666	3.6847103333333338	1.109102
ENSMUSG00000054196	0.6804526966666667	300.44086666666664	474.94066666666663	0.29402975	139.94042126666668	8.314950666666666	0.13851615	3.4772685666666665	63.56672923333333	3.037613333333333	935.5395666666668	1364.9309999999998	0.0	2.7906983333333333	85.51328000000001	0.1848229	2.1520770466666668	954.4613	2.014923	581.2184333333333	565.1646333333333	0.0	0.3859193999999999	231.21073333333337	0.0	2.5614064666666665	230.52266666666665	2.5083829333333334	948.1096666666666	926.8255	0.0	11.132604196666668	0.5455316666666666	12.858316333333333	164.55982666666668	0.3053043
ENSMUSG00000022440	0.7245298	7.752584	24.258123333333337	0.39816755	3.3420846333333336	2.156378	0.0	0.8498702666666667	2.3059915	2.463111	18.317246666666662	29.9301	2.1730995	0.4437408949999999	3.0433915499999995	0.2446697399999999	0.5733551666666666	20.76541	0.8806909333333334	24.127296666666663	21.95666	1.255845	0.6800896666666666	11.950924	0.0	0.4492755666666666	11.539023333333333	3.345658	17.802386666666667	24.48969	1.008131	0.0	0.8271564	0.8575265999999999	4.949123	0.0
ENSMUSG00000068220	819.9930333333333	2083.177	2084.281333333333	871.4826666666667	1293.8844666666666	1630.8733333333332	405.63196666666664	1751.7686666666668	2394.107	1169.986	3319.404	2193.1386666666663	1591.4496666666666	1753.8893333333335	3085.021666666667	701.5667	2453.3566666666666	3015.5139999999997	1256.7143333333331	4266.144	3552.133333333333	1767.9013333333332	876.2120333333334	3415.67	1389.5327666666665	4200.416666666667	3550.3746666666666	1115.5197666666666	3774.19	3102.148333333333	1327.6436666666666	802.4952666666668	3834.5963333333334	4924.871666666667	5351.057666666667	755.07425
ENSMUSG00000022858	68.22307333333333	62.517140000000005	45.636626666666665	36.19605	41.55251	36.50392	81.24313666666667	41.46653	28.61827666666667	53.65561666666667	44.530316666666664	41.976463333333335	41.78864333333333	31.19861	27.14793333333333	69.21593333333334	41.68514	37.73367666666667	56.193176666666666	36.705803333333336	29.06416	34.269110000000005	42.412926666666664	29.65789	56.938876666666665	42.87739666666667	31.17016666666667	53.28796	35.07114333333333	33.71014	43.2403	45.60229	23.959663333333335	41.01690333333334	29.46735	76.2156
ENSMUSG00000071533	10.729073333333332	14.38957	8.495852333333332	10.363421666666666	10.460677333333336	8.948536666666667	16.355583333333332	13.633726666666666	11.497847333333333	7.569894333333333	8.396793333333333	7.598001333333333	10.770078333333332	10.472245333333332	8.488354666666668	12.841263333333336	11.243830333333335	8.383354	10.860674666666666	12.39089	9.818381333333337	9.694391666666666	11.237173666666669	9.572802333333334	11.462723333333336	13.756416666666668	9.674773333333334	9.580694666666666	9.364736666666667	8.473848666666667	10.821351	10.569788333333332	6.111948000000001	12.02082	9.713858	12.11366
ENSMUSG00000022935	0.11347109	0.0	0.9004459333333333	0.0	0.0	0.0	0.0	0.0	0.3064288033333333	0.0	0.05611804	1.03326755	0.0578530249999999	0.0	0.0	0.0	0.0	0.305894695	0.0	2.1286069999999997	1.1664728999999998	0.15994465	0.0	1.4560031000000002	0.0	0.0	0.4393528066666666	0.070233035	0.3763136	0.6151215999999999	0.0	0.0	0.5624608	0.0	0.132900785	0.0
